9,64
10,128
11,64
12,128
13,64
14,128
15,0
16,0
1,192
2,128
3,192
4,64
5,128
6,64
7,192
8,128
9,192
10,64
11,128
12,64
13,192
14,64
15,192
16,128
17,128
18,64
19,0
20,64
21,192
22,0
23,128
24,64
25,0
26,64
27,128
28,0
29,0
1,128
2,192
3,128
4,192
5,64
6,192
7,128
8,192
9,128
10,192
11,128
12,192
13,128
14,128
15,64
16,192
17,64
18,0
19,64
20,128
21,64
22,128
23,64
24,0
25,64
26,0
27,0
1,192
2,128
3,192
4,128
5,192
6,128
7,192
8,64
9,128
10,64
11,128
12,64
13,128
14,64
15,192
16,0
17,192
18,64
19,192
20,0
21,128
22,64
23,128
24,64
25,192
26,0
27,0
28,0
29,128
30,64
31,128
32,64
33,0
34,64
35,0
36,0
1,128
2,128
3,64
4,192
5,128
6,192
7,128
8,192
9,64
10,192
11,128
12,192
13,128
14,192
15,64
16,128
17,0
18,192
19,64
20,0
21,64
22,128
23,0
24,192
25,64
26,128
27,64
28,0
29,0
30,0
1,128
2,128
3,128
4,64
5,192
6,128
7,128
8,64
9,192
10,128
11,128
12,64
13,0
14,64
15,128
16,0
17,64
18,64
19,128
20,0
21,128
22,128
23,0
24,0
25,0
26,128
27,128
28,0
29,0
1,64
2,192
3,64
4,128
5,128
6,192
7,64
8,128
9,128
10,192
11,64
12,128
13,64
14,0
15,128
16,0
17,64
18,128
19,64
20,128
21,64
22,0
23,64
24,128
25,64
26,64
27,64
28,0
29,0
1,192
2,64
3,128
4,128
5,128
6,64
7,128
8,128
9,192
10,64
11,128
12,0
13,64
14,64
15,128
16,64
17,128
18,64
19,64
20,0
21,128
22,64
23,0
24,64
25,0
26,64
27,128
28,0
29,64
30,64
31,0
32,64
33,0
34,64
35,64
36,64
37,0
38,64
39,64
40,0
41,0
42,64
43,64
44,64
45,64
46,0
47,64
48,0
49,64
50,0
51,64
52,0
53,0
54,64
55,0
56,0
1,64
2,128
3,128
4,128
5,64
6,128
7,128
8,128
9,64
10,128
11,64
12,128
13,64
14,128
15,128
16,128
17,0
18,128
19,64
20,64
21,0
22,128
23,128
24,128
25,64
26,0
27,64
28,0
29,64
30,0
31,64
32,64
33,0
34,64
35,0
36,128
37,64
38,0
39,0
1,128
2,64
3,128
4,128
5,128
6,64
7,128
8,64
9,128
10,64
11,192
12,64
13,64
14,64
15,128
16,64
17,128
18,64
19,64
20,64
21,128
22,0
23,128
24,64
25,128
26,64
27,0
28,64
29,0
30,64
31,128
32,0
33,0
34,64
35,0
36,0
1,128
2,128
3,64
4,128
5,64
6,128
7,128
8,192
9,64
10,128
11,128
12,128
13,128
14,128
15,64
16,128
17,64
18,128
19,64
20,64
21,0
22,128
23,0
24,128
25,64
26,0
27,64
28,64
29,0
30,128
31,64
32,0
33,64
34,0
35,0
1,128
2,128
3,128
4,64
5,192
6,128
7,128
8,64
9,64
10,64
11,0
12,128
13,128
14,64
15,128
16,0
17,128
18,128
19,128
20,64
21,64
22,64
23,128
24,0
25,128
26,0
27,64
28,64
29,0
30,64
31,64
32,0
33,0
1,128
2,128
3,64
4,128
5,128
6,128
7,64
8,128
9,64
10,128
11,128
12,128
13,64
14,192
15,64
16,128
17,64
18,128
19,0
20,128
21,64
22,0
23,64
24,0
25,64
26,128
27,64
28,0
29,64
30,0
31,64
32,64
33,0
34,0
1,128
2,64
3,192
4,64
5,128
6,128
7,192
8,64
9,128
10,128
11,128
12,128
13,128
14,128
15,128
16,0
17,0
1,128
2,128
3,64
4,128
5,128
6,192
7,64
8,128
9,128
10,128
11,64
12,64
13,64
14,128
15,64
16,0
17,64
18,128
19,64
20,0
21,64
22,64
23,0
24,128
25,64
26,0
27,128
28,0
29,64
30,128
31,64
32,64
33,0
34,128
35,0
36,0
37,64
38,64
39,0
40,0
41,0
42,0
43,64
44,0
45,64
46,64
47,0
48,64
49,0
50,64
51,64
52,0
53,0
54,64
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
1,192
2,64
3,192
4,64
5,192
6,64
7,128
8,64
9,192
10,64
11,128
12,64
13,128
14,128
15,128
16,128
17,128
18,128
19,0
20,128
21,0
22,64
23,128
24,64
25,0
26,0
1,128
2,192
3,128
4,128
5,128
6,128
7,64
8,128
9,128
10,128
11,0
12,128
13,128
14,128
15,64
16,128
17,128
18,128
19,64
20,0
21,64
22,64
23,0
24,128
25,64
26,128
27,0
28,64
29,0
30,64
31,64
32,64
33,0
34,128
35,64
36,128
37,0
38,64
39,0
40,64
41,64
42,64
43,0
44,0
1,128
2,128
3,192
4,64
5,128
6,128
7,128
8,64
9,128
10,64
11,128
12,64
13,128
14,128
15,128
16,64
17,128
18,0
19,64
20,64
21,0
22,64
23,128
24,0
25,128
26,0
27,64
28,0
29,128
30,0
31,128
32,64
33,64
34,64
35,0
36,0
1,128
2,128
3,64
4,128
5,128
6,128
7,64
8,128
9,128
10,128
11,64
12,128
13,64
14,128
15,64
16,64
17,64
18,128
19,64
20,128
21,64
22,128
23,0
24,64
25,64
26,128
27,128
28,64
29,0
30,128
31,0
32,64
33,0
34,128
35,0
36,64
37,64
38,0
39,64
40,64
41,0
42,64
43,0
44,64
45,64
46,0
47,0
1,128
2,128
3,192
4,64
5,128
6,128
7,128
8,64
9,128
10,64
11,128
12,128
13,128
14,64
15,128
16,128
17,0
18,0
1,64
2,192
3,64
4,128
5,128
6,128
7,64
8,128
9,128
10,128
11,128
12,128
13,0
14,128
15,128
16,128
17,128
18,128
19,0
20,64
21,64
22,128
23,0
24,128
25,64
26,64
27,64
28,0
29,64
30,128
31,0
32,0
1,128
2,128
3,128
4,64
5,128
6,64
7,128
8,128
9,128
10,64
11,128
12,64
13,128
14,0
15,64
16,64
17,128
18,0
19,128
20,64
21,64
22,64
23,128
24,0
25,64
26,0
27,128
28,0
29,0
30,64
31,0
32,64
33,0
34,0
35,64
36,0
37,64
38,64
39,0
40,64
41,0
42,64
43,64
44,0
45,0
1,64
2,128
3,128
4,128
5,64
6,192
7,128
8,128
9,128
10,128
11,64
12,192
13,64
14,64
15,64
16,128
17,0
18,128
19,64
20,64
21,0
22,0
23,64
24,128
25,64
26,0
27,64
28,64
29,0
30,128
31,64
32,128
33,64
34,64
35,0
36,64
37,0
38,64
39,64
40,64
41,0
42,64
43,64
44,0
45,0
1,128
2,64
3,128
4,128
5,128
6,64
7,128
8,128
9,128
10,128
11,128
12,128
13,128
14,64
15,64
16,64
17,0
18,64
19,128
20,64
21,128
22,64
23,0
24,0
25,64
26,64
27,64
28,0
29,64
30,0
31,0
32,0
1,64
2,128
3,128
4,128
5,64
6,128
7,128
8,128
9,64
10,192
11,64
12,128
13,64
14,64
15,64
16,128
17,0
18,128
19,0
20,128
21,64
22,64
23,0
24,128
25,0
26,128
27,0
28,64
29,64
30,0
31,64
32,0
33,64
34,128
35,64
36,0
37,64
38,128
39,0
40,0
1,192
2,128
3,128
4,128
5,192
6,64
7,128
8,64
9,128
10,64
11,128
12,64
13,64
14,64
15,128
16,0
17,128
18,64
19,128
20,64
21,128
22,64
23,0
24,64
25,0
26,64
27,0
28,64
29,0
30,0
1,128
2,128
3,64
4,128
5,64
6,128
7,128
8,128
9,0
10,128
11,64
12,128
13,64
14,64
15,64
16,0
17,64
18,64
19,64
20,128
21,64
22,128
23,0
24,64
25,64
26,0
27,64
28,0
29,0
1,192
2,128
3,128
4,64
5,128
6,64
7,128
8,128
9,128
10,64
11,128
12,64
13,128
14,64
15,64
16,64
17,64
18,64
19,0
20,64
21,64
22,0
23,128
24,0
25,64
26,64
27,0
28,0
1,64
2,128
3,128
4,128
5,64
6,128
7,64
8,128
9,64
10,192
11,64
12,128
13,64
14,128
15,128
16,128
17,64
18,128
19,0
20,128
21,0
22,128
23,64
24,0
25,64
26,64
27,0
28,128
29,0
30,64
31,0
32,128
33,0
34,64
35,64
36,0
37,64
38,64
39,0
40,0
41,0
1,128
2,64
3,128
4,128
5,128
6,64
7,192
8,128
9,128
10,128
11,128
12,64
13,0
14,64
15,64
16,64
17,0
18,64
19,64
20,64
21,0
22,64
23,0
24,0
1,64
2,128
3,128
4,128
5,64
6,192
7,128
8,128
9,128
10,128
11,128
12,128
13,64
14,128
15,128
16,0
17,64
18,128
19,64
20,0
21,0
1,192
2,64
3,128
4,128
5,128
6,64
7,128
8,128
9,128
10,64
11,128
12,64
13,128
14,64
15,128
16,0
17,128
18,64
19,64
20,64
21,128
22,0
23,64
24,64
25,0
26,0
1,128
2,128
3,128
4,192
5,64
6,128
7,128
8,128
9,64
10,128
11,64
12,128
13,64
14,128
15,128
16,128
17,0
18,64
19,64
20,0
21,64
22,0
23,0
1,128
2,64
3,192
4,64
5,128
6,64
7,128
8,64
9,128
10,64
11,128
12,0
13,128
14,64
15,128
16,64
17,64
18,64
19,0
20,64
21,0
22,64
23,64
24,0
25,128
26,64
27,64
28,64
29,0
30,64
31,128
32,0
33,64
34,0
35,0
1,64
2,128
3,128
4,128
5,64
6,192
7,128
8,128
9,64
10,128
11,64
12,64
13,64
14,128
15,64
16,64
17,64
18,0
19,64
20,64
21,0
22,128
23,64
24,64
25,64
26,0
27,0
1,128
2,64
3,192
4,128
5,128
6,128
7,128
8,64
9,128
10,128
11,128
12,128
13,128
14,128
15,128
16,0
17,128
18,64
19,128
20,64
21,0
22,64
23,128
24,0
25,64
26,64
27,64
28,0
29,64
30,64
31,0
32,64
33,0
34,64
35,0
36,64
37,128
38,0
39,0
40,64
41,64
42,0
43,0
1,128
2,192
3,64
4,128
5,128
6,128
7,64
8,128
9,64
10,128
11,128
12,128
13,64
14,128
15,0
16,128
17,64
18,0
19,128
20,128
21,64
22,128
23,0
24,0
1,128
2,64
3,128
4,128
5,128
6,64
7,128
8,128
9,128
10,64
11,128
12,64
13,64
14,0
15,0
1,128
2,192
3,64
4,128
5,128
6,128
7,64
8,128
9,64
10,128
11,128
12,128
13,64
14,128
15,64
16,128
17,0
18,128
19,64
20,64
21,0
22,128
23,128
24,0
25,64
26,128
27,0
28,64
29,0
30,128
31,0
32,64
33,64
34,0
35,64
36,128
37,0
38,64
39,0
40,64
41,0
42,0
1,128
2,64
3,192
4,128
5,128
6,64
7,128
8,64
9,128
10,0
11,128
12,64
13,128
14,128
15,0
16,64
17,128
18,64
19,128
20,0
21,64
22,64
23,128
24,0
25,64
26,64
27,0
28,64
29,0
30,0
1,64
2,128
3,128
4,128
5,64
6,128
7,64
8,128
9,64
10,128
11,64
12,64
13,64
14,128
15,64
16,128
17,64
18,128
19,0
20,128
21,64
22,0
23,128
24,0
25,0
26,0
1,128
2,64
3,192
4,128
5,128
6,128
7,128
8,64
9,128
10,64
11,128
12,128
13,128
14,128
15,128
16,64
17,128
18,64
19,128
20,64
21,0
22,64
23,128
24,0
25,128
26,64
27,0
28,0
1,128
2,128
3,64
4,128
5,64
6,128
7,64
8,128
9,64
10,128
11,64
12,0
13,128
14,128
15,64
16,128
17,128
18,128
19,0
20,128
21,64
22,128
23,0
24,128
25,0
26,64
27,64
28,128
29,64
30,0
31,64
32,0
33,64
34,0
35,0
36,0
37,64
38,0
39,64
40,64
41,0
42,128
43,64
44,0
45,0
46,64
47,0
48,64
49,0
50,0
1,128
2,128
3,192
4,64
5,128
6,128
7,128
8,64
9,128
10,64
11,128
12,64
13,128
14,128
15,0
16,128
17,128
18,0
19,0
1,64
2,128
3,128
4,128
5,64
6,192
7,128
8,128
9,64
10,128
11,64
12,128
13,64
14,128
15,64
16,0
17,64
18,128
19,64
20,128
21,64
22,128
23,0
24,64
25,64
26,128
27,0
28,64
29,64
30,0
31,64
32,64
33,0
34,0
35,64
36,64
37,0
38,0
1,192
2,64
3,128
4,128
5,128
6,64
7,128
8,128
9,128
10,128
11,128
12,0
13,128
14,64
15,0
16,128
17,128
18,128
19,128
20,0
21,64
22,64
23,128
24,0
25,0
26,0
1,128
2,128
3,64
4,128
5,128
6,128
7,64
8,128
9,64
10,128
11,128
12,128
13,128
14,0
15,0
1,128
2,128
3,128
4,128
5,192
6,64
7,128
8,128
9,128
10,64
11,128
12,64
13,64
14,64
15,128
16,64
17,0
18,64
19,64
20,0
21,0
1,128
2,128
3,64
4,128
5,64
6,128
7,128
8,128
9,64
10,128
11,64
12,128
13,128
14,128
15,128
16,0
17,128
18,128
19,0
20,64
21,0
22,128
23,64
24,0
25,64
26,128
27,0
28,128
29,0
30,64
31,64
32,0
33,64
34,0
35,64
36,0
37,64
38,128
39,0
40,0
1,192
2,64
3,128
4,128
5,128
6,64
7,128
8,128
9,128
10,128
11,128
12,64
13,128
14,64
15,128
16,64
17,128
18,128
19,128
20,0
21,64
22,0
23,128
24,64
25,0
26,64
27,0
28,64
29,64
30,0
31,64
32,0
33,128
34,64
35,0
36,64
37,0
38,0
39,0
40,0
1,64
2,192
3,128
4,128
5,128
6,128
7,64
8,128
9,128
10,128
11,64
12,128
13,64
14,128
15,64
16,64
17,64
18,128
19,128
20,128
21,64
22,0
23,64
24,64
25,0
26,128
27,64
28,0
29,64
30,128
31,0
32,64
33,0
34,128
35,0
36,0
37,64
38,0
39,64
40,0
41,0
42,0
43,0
44,64
45,0
46,64
47,0
48,0
1,192
2,128
3,128
4,64
5,128
6,64
7,128
8,128
9,128
10,128
11,128
12,64
13,128
14,64
15,128
16,64
17,128
18,64
19,64
20,64
21,0
22,64
23,128
24,64
25,128
26,0
27,64
28,0
29,64
30,0
31,128
32,64
33,128
34,64
35,0
36,64
37,64
38,0
39,0
1,128
2,192
3,64
4,128
5,128
6,128
7,64
8,64
9,64
10,128
11,128
12,0
13,64
14,64
15,0
16,128
17,64
18,128
19,0
20,128
21,64
22,0
23,64
24,64
25,0
26,0
1,192
2,64
3,128
4,128
5,128
6,64
7,128
8,64
9,192
10,64
11,128
12,128
13,192
14,128
15,128
16,64
17,64
18,64
19,128
20,128
21,128
22,64
23,128
24,0
25,128
26,0
27,128
28,0
29,64
30,64
31,0
32,64
33,64
34,64
35,0
36,0
1,128
2,192
3,128
4,192
5,128
6,128
7,128
8,192
9,64
10,128
11,64
12,0
13,64
14,128
15,64
16,128
17,64
18,128
19,0
20,64
21,64
22,128
23,0
24,128
25,64
26,64
27,64
28,128
29,0
30,128
31,64
32,64
33,0
34,64
35,64
36,0
37,64
38,0
39,64
40,64
41,0
42,0
1,128
2,64
3,128
4,64
5,128
6,64
7,128
8,128
9,128
10,64
11,128
12,64
13,128
14,128
15,0
16,128
17,128
18,64
19,64
20,64
21,128
22,0
23,0
1,64
2,128
3,128
4,192
5,64
6,128
7,128
8,128
9,64
10,128
11,64
12,128
13,128
14,128
15,128
16,128
17,128
18,128
19,64
20,0
21,128
22,128
23,64
24,128
25,64
26,0
27,64
28,128
29,0
30,128
31,0
32,64
33,0
34,128
35,64
36,0
37,64
38,0
39,0
40,0
41,64
42,64
43,0
44,64
45,0
46,64
47,64
48,64
49,0
50,0
1,128
2,64
3,192
4,128
5,128
6,64
7,128
8,64
9,128
10,64
11,128
12,128
13,128
14,128
15,128
16,128
17,128
18,0
19,128
20,64
21,128
22,0
23,64
24,0
25,128
26,0
27,0
28,64
29,0
30,0
1,128
2,192
3,64
4,192
5,128
6,128
7,64
8,64
9,64
10,128
11,128
12,128
13,64
14,128
15,64
16,0
17,64
18,128
19,64
20,0
21,64
22,128
23,0
24,64
25,0
26,128
27,64
28,64
29,0
30,0
1,128
2,64
3,128
4,128
5,128
6,64
7,128
8,64
9,128
10,128
11,128
12,64
13,64
14,0
15,128
16,64
17,128
18,128
19,128
20,64
21,0
22,64
23,64
24,64
25,0
26,64
27,128
28,0
29,0
1,128
2,128
3,64
4,128
5,64
6,128
7,128
8,128
9,64
10,192
11,64
12,128
13,64
14,0
15,128
16,128
17,0
18,128
19,64
20,64
21,128
22,0
23,64
24,0
25,64
26,0
27,64
28,128
29,64
30,64
31,0
32,0
1,128
2,64
3,128
4,128
5,128
6,64
7,192
8,64
9,128
10,128
11,128
12,64
13,0
14,64
15,128
16,64
17,128
18,0
19,128
20,64
21,64
22,64
23,128
24,0
25,64
26,64
27,0
28,64
29,128
30,64
31,64
32,0
33,0
1,64
2,128
3,128
4,128
5,64
6,128
7,128
8,128
9,64
10,64
11,64
12,128
13,64
14,128
15,64
16,64
17,0
18,128
19,64
20,0
21,64
22,128
23,64
24,64
25,0
26,64
27,64
28,0
29,64
30,0
31,0
1,192
2,128
3,128
4,64
5,64
6,64
7,128
8,128
9,128
10,64
11,128
12,64
13,128
14,64
15,128
16,64
17,64
18,0
19,0
20,64
21,0
22,64
23,128
24,128
25,0
26,64
27,128
28,64
29,0
30,64
31,64
32,64
33,0
34,64
35,64
36,0
37,128
38,0
39,64
40,64
41,0
42,64
43,64
44,0
45,64
46,0
47,0
1,64
2,128
3,64
4,192
5,128
6,128
7,128
8,128
9,64
10,128
11,128
12,128
13,128
14,0
15,64
16,128
17,64
18,0
19,64
20,128
21,128
22,0
23,0
1,128
2,128
3,128
4,64
5,192
6,64
7,128
8,128
9,128
10,64
11,128
12,64
13,128
14,0
15,128
16,64
17,128
18,0
19,128
20,64
21,64
22,64
23,128
24,0
25,64
26,0
27,128
28,0
29,64
30,64
31,0
32,64
33,64
34,0
35,64
36,64
37,128
38,0
39,0
1,128
2,128
3,64
4,128
5,128
6,128
7,64
8,192
9,128
10,128
11,64
12,128
13,128
14,128
15,64
16,128
17,64
18,128
19,0
20,128
21,64
22,0
23,64
24,64
25,0
26,128
27,0
28,64
29,0
30,128
31,64
32,128
33,0
34,64
35,0
36,64
37,64
38,0
39,0
40,64
41,64
42,0
43,64
44,0
45,64
46,64
47,0
48,64
49,64
50,0
51,0
52,0
53,0
54,0
55,0
1,128
2,128
3,128
4,64
5,192
6,128
7,128
8,128
9,128
10,64
11,128
12,0
13,128
14,64
15,128
16,0
17,128
18,64
19,128
20,0
21,64
22,0
23,128
24,0
25,64
26,64
27,128
28,0
29,128
30,64
31,128
32,0
33,64
34,0
35,64
36,0
37,64
38,0
39,0
1,128
2,128
3,64
4,128
5,128
6,128
7,128
8,128
9,64
10,128
11,64
12,128
13,128
14,128
15,64
16,0
17,64
18,128
19,64
20,0
21,64
22,0
23,0
24,128
25,0
26,64
27,64
28,128
29,64
30,64
31,0
32,64
33,64
34,0
35,64
36,0
37,64
38,0
39,64
40,0
41,64
42,0
43,64
44,64
45,64
46,64
47,0
48,64
49,0
50,64
51,0
52,64
53,64
54,64
55,0
56,64
57,64
58,64
59,0
60,0
61,64
62,64
63,64
64,0
65,0
66,0
67,0
68,0
69,64
70,0
71,0
72,64
73,0
74,64
75,0
76,64
77,0
78,0
79,0
80,0
81,0
1,128
2,64
3,192
4,128
5,128
6,64
7,128
8,64
9,128
10,128
11,0
12,64
13,64
14,64
15,128
16,64
17,64
18,64
19,128
20,0
21,128
22,64
23,64
24,64
25,0
26,64
27,0
28,64
29,0
30,64
31,128
32,64
33,0
34,64
35,0
36,0
37,0
38,64
39,64
40,0
41,64
42,0
43,0
1,64
2,128
3,128
4,128
5,64
6,128
7,128
8,128
9,64
10,128
11,64
12,128
13,64
14,128
15,64
16,128
17,128
18,128
19,64
20,64
21,64
22,0
23,64
24,128
25,128
26,0
27,0
28,0
29,128
30,0
31,64
32,0
33,64
34,0
35,0
36,64
37,0
38,64
39,0
40,0
1,192
2,64
3,128
4,128
5,128
6,64
7,128
8,128
9,128
10,128
11,0
12,64
13,64
14,64
15,64
16,64
17,128
18,64
19,0
20,0
1,64
2,192
3,128
4,128
5,64
6,128
7,64
8,128
9,128
10,128
11,64
12,128
13,64
14,128
15,0
16,64
17,64
18,128
19,128
20,0
21,64
22,128
23,64
24,64
25,64
26,128
27,0
28,128
29,64
30,128
31,0
32,0
1,128
2,128
3,192
4,64
5,128
6,128
7,128
8,64
9,64
10,64
11,128
12,64
13,128
14,64
15,128
16,128
17,128
18,64
19,0
20,64
21,64
22,64
23,0
24,0
25,128
26,128
27,0
28,64
29,64
30,0
31,128
32,0
33,0
1,64
2,128
3,64
4,128
5,128
6,128
7,64
8,128
9,128
10,128
11,128
12,128
13,64
14,128
15,64
16,128
17,64
18,128
19,64
20,0
21,128
22,128
23,0
24,64
25,64
26,128
27,0
28,64
29,64
30,128
31,0
32,0
33,0
1,128
2,64
3,128
4,128
5,128
6,128
7,192
8,64
9,128
10,64
11,128
12,128
13,128
14,64
15,128
16,128
17,128
18,0
19,64
20,64
21,0
22,64
23,128
24,0
25,128
26,0
27,64
28,0
29,64
30,64
31,64
32,0
33,128
34,64
35,128
36,64
37,0
38,0
39,64
40,0
41,64
42,64
43,64
44,64
45,64
46,64
47,64
48,0
49,64
50,0
51,64
52,64
53,0
54,64
55,64
56,0
57,64
58,64
59,0
60,64
61,64
62,64
63,0
64,0
65,0
66,0
67,0
68,64
69,0
70,0
71,0
72,64
73,0
74,64
75,0
76,0
77,0
78,0
79,0
80,0
81,0
1,128
2,128
3,64
4,192
5,128
6,128
7,64
8,128
9,64
10,128
11,128
12,128
13,128
14,128
15,0
16,128
17,128
18,128
19,0
20,128
21,0
22,128
23,64
24,0
25,64
26,0
27,0
28,64
29,64
30,0
31,64
32,0
33,64
34,64
35,64
36,64
37,0
38,128
39,0
40,0
1,128
2,128
3,128
4,128
5,192
6,64
7,128
8,128
9,128
10,64
11,128
12,0
13,0
1,128
2,192
3,64
4,128
5,64
6,128
7,64
8,128
9,128
10,128
11,128
12,128
13,64
14,128
15,64
16,128
17,64
18,0
19,64
20,0
21,64
22,64
23,0
24,128
25,64
26,0
27,64
28,0
29,0
1,128
2,64
3,128
4,128
5,128
6,64
7,192
8,128
9,128
10,128
11,128
12,128
13,128
14,64
15,128
16,0
17,128
18,64
19,128
20,0
21,128
22,0
23,64
24,64
25,64
26,64
27,128
28,0
29,64
30,64
31,0
32,64
33,64
34,0
35,128
36,64
37,0
38,64
39,64
40,0
41,64
42,0
43,0
1,128
2,128
3,64
4,192
5,128
6,128
7,64
8,64
9,64
10,128
11,128
12,128
13,128
14,128
15,128
16,128
17,64
18,0
19,64
20,0
21,64
22,0
23,64
24,128
25,64
26,0
27,0
1,128
2,64
3,128
4,128
5,128
6,64
7,192
8,64
9,128
10,64
11,128
12,128
13,0
14,64
15,0
16,64
17,0
18,64
19,64
20,64
21,0
22,0
1,128
2,128
3,128
4,128
5,64
6,128
7,128
8,128
9,64
10,192
11,64
12,128
13,64
14,128
15,64
16,128
17,0
18,128
19,64
20,0
21,64
22,64
23,0
24,0
1,128
2,64
3,128
4,128
5,128
6,64
7,192
8,128
9,128
10,128
11,128
12,128
13,128
14,64
15,64
16,0
17,0
1,128
2,128
3,64
4,128
5,128
6,128
7,64
8,192
9,64
10,128
11,128
12,128
13,128
14,128
15,0
16,128
17,128
18,128
19,0
20,64
21,64
22,0
23,64
24,128
25,64
26,0
27,64
28,128
29,0
30,0
1,192
2,128
3,128
4,64
5,128
6,64
7,128
8,128
9,128
10,64
11,192
12,64
13,128
14,64
15,64
16,64
17,64
18,64
19,64
20,0
21,0
1,128
2,128
3,64
4,192
5,64
6,128
7,128
8,128
9,64
10,128
11,64
12,128
13,64
14,64
15,64
16,64
17,64
18,64
19,0
20,128
21,64
22,0
23,64
24,0
25,64
26,128
27,0
28,64
29,0
30,64
31,0
32,0
1,192
2,64
3,128
4,128
5,128
6,64
7,128
8,64
9,128
10,64
11,128
12,64
13,0
14,64
15,64
16,0
17,128
18,0
19,128
20,64
21,128
22,0
23,64
24,0
25,128
26,128
27,0
28,128
29,64
30,0
31,0
1,128
2,128
3,64
4,128
5,64
6,128
7,128
8,128
9,64
10,128
11,128
12,128
13,128
14,0
15,64
16,128
17,64
18,128
19,0
20,128
21,0
22,128
23,128
24,128
25,0
26,64
27,0
28,128
29,64
30,0
31,64
32,0
33,0
34,128
35,64
36,128
37,0
38,0
1,128
2,128
3,128
4,64
5,192
6,128
7,128
8,64
9,64
10,64
11,128
12,64
13,128
14,128
15,64
16,64
17,64
18,0
19,128
20,128
21,64
22,0
23,128
24,64
25,128
26,0
27,64
28,0
29,0
30,128
31,0
32,64
33,64
34,0
35,64
36,64
37,64
38,0
39,64
40,64
41,64
42,0
43,64
44,64
45,0
46,0
1,64
2,192
3,128
4,128
5,64
6,128
7,64
8,128
9,128
10,192
11,128
12,128
13,0
14,128
15,64
16,128
17,64
18,128
19,64
20,64
21,0
22,128
23,64
24,64
25,0
26,128
27,128
28,64
29,0
30,64
31,0
32,0
33,64
34,0
35,64
36,0
37,0
38,64
39,0
40,64
41,0
42,64
43,0
44,64
45,64
46,64
47,0
48,64
49,0
50,0
1,128
2,64
3,192
4,64
5,128
6,128
7,128
8,64
9,128
10,64
11,128
12,128
13,128
14,64
15,128
16,64
17,128
18,0
19,128
20,0
21,0
22,128
23,0
24,64
25,128
26,64
27,0
28,64
29,64
30,0
31,0
32,64
33,64
34,0
35,128
36,0
37,64
38,0
39,128
40,64
41,128
42,0
43,64
44,0
45,64
46,64
47,0
48,0
1,128
2,192
3,64
4,128
5,64
6,128
7,64
8,128
9,128
10,128
11,0
12,128
13,64
14,0
15,64
16,128
17,128
18,128
19,64
20,0
21,0
22,0
1,128
2,128
3,128
4,64
5,128
6,128
7,128
8,64
9,128
10,128
11,128
12,0
13,128
14,64
15,128
16,64
17,64
18,0
19,128
20,64
21,128
22,0
23,64
24,128
25,128
26,64
27,64
28,0
29,128
30,0
31,64
32,64
33,0
34,0
1,128
2,128
3,64
4,128
5,128
6,128
7,64
8,64
9,64
10,128
11,128
12,128
13,64
14,128
15,64
16,128
17,64
18,128
19,64
20,64
21,0
22,128
23,128
24,64
25,64
26,0
27,64
28,64
29,64
30,0
31,64
32,0
33,0
34,64
35,0
36,64
37,64
38,128
39,64
40,64
41,0
42,0
43,0
1,192
2,128
3,128
4,64
5,128
6,64
7,128
8,128
9,128
10,128
11,128
12,64
13,128
14,64
15,0
16,64
17,128
18,64
19,128
20,128
21,0
22,64
23,0
24,64
25,128
26,0
27,64
28,0
29,64
30,64
31,0
32,0
33,64
34,0
35,128
36,64
37,0
38,0
1,128
2,128
3,64
4,192
5,64
6,128
7,128
8,128
9,64
10,128
11,64
12,128
13,0
14,128
15,64
16,64
17,0
18,128
19,64
20,128
21,0
22,64
23,64
24,0
25,64
26,128
27,0
28,128
29,64
30,0
31,0
1,128
2,128
3,128
4,64
5,128
6,128
7,128
8,64
9,128
10,64
11,128
12,64
13,128
14,64
15,64
16,64
17,0
18,64
19,64
20,64
21,128
22,0
23,64
24,0
25,128
26,64
27,0
28,64
29,128
30,64
31,0
32,64
33,128
34,0
35,64
36,64
37,64
38,0
39,64
40,0
41,64
42,0
43,0
44,64
45,64
46,0
47,64
48,64
49,0
50,0
1,64
2,128
3,128
4,128
5,64
6,128
7,128
8,128
9,64
10,192
11,64
12,128
13,64
14,128
15,64
16,128
17,64
18,128
19,0
20,128
21,64
22,0
23,128
24,128
25,64
26,0
27,0
1,128
2,64
3,128
4,128
5,128
6,64
7,192
8,128
9,128
10,64
11,128
12,64
13,64
14,0
15,128
16,64
17,128
18,128
19,0
20,128
21,128
22,0
23,64
24,64
25,128
26,64
27,0
28,128
29,64
30,0
31,64
32,0
33,0
1,128
2,192
3,64
4,128
5,128
6,128
7,64
8,0
9,64
10,128
11,0
12,0
1,128
2,128
3,128
4,64
5,128
6,128
7,128
8,64
9,192
10,64
11,128
12,64
13,128
14,64
15,128
16,64
17,128
18,0
19,128
20,64
21,128
22,0
23,0
1,64
2,128
3,64
4,128
5,128
6,128
7,64
8,128
9,128
10,0
11,64
12,64
13,64
14,64
15,0
16,128
17,64
18,128
19,64
20,128
21,0
22,64
23,0
24,128
25,0
26,64
27,0
28,128
29,0
30,64
31,64
32,0
33,64
34,0
35,64
36,0
37,64
38,128
39,0
40,64
41,0
42,64
43,0
44,64
45,0
46,64
47,0
48,64
49,0
50,0
51,0
52,0
53,0
54,0
55,64
